28,173
29,171
29,169
30,168
29,166
30,162
31,161
30,160
30,156
31,155
31,154
30,153
30,152
30,151
29,149
30,148
29,147
30,146
31,145
29,144
29,141
30,135
30,134
28,132
29,126
28,121
30,120
29,114
30,112
31,111
32,110
32,109
32,106
34,104
34,103
34,101
34,99
36,98
36,100
35,96
36,95
37,94
37,93
38,92
39,91
40,90
41,82
42,81
43,80
43,79
44,78
43,73
45,72
45,69
46,66
46,64
46,62
47,61
47,59
47,57
47,55
48,53
49,51
50,49
51,47
53,45
55,43
57,41
59,39
59,38
60,37
62,35
63,34
64,33
66,31
68,29
68,28
70,27
72,26
73,25
74,24
75,23
75,22
79,20
80,19
80,18
82,16
84,15
85,14
86,13
88,12
90,11
93,9
94,10
98,9
98,8
102,7
103,8
103,9
51,52
